item;source;target;cycle_1;order;package
880134;failed_delivery item_pass;package_delivered item;0;990134;660134
880135;place_order item;item_out_of_stock item_pass;0;990135;660135
880135;item_out_of_stock item_pass;reorder_item item_pass;0;990135;660135
880135;reorder_item item_pass;pick_item item;0;990135;660135
880135;pick_item item;confirm_order item;0;990135;660135
880135;confirm_order item;payment_remider item_pass;0;990135;660135
880135;payment_remider item_pass;payment item;0;990135;660135
880135;payment item;create_package item;0;990135;660135
880135;create_package item;send_package item;0;990135;660135
880135;send_package item;failed_delivery item_pass;0;990135;660135
880135;failed_delivery item_pass;package_delivered item;0;990135;660135
880136;place_order item;item_out_of_stock item_pass;0;990136;660136
880136;item_out_of_stock item_pass;reorder_item item_pass;0;990136;660136
880136;reorder_item item_pass;pick_item item;0;990136;660136
880136;pick_item item;confirm_order item;0;990136;660136
880136;confirm_order item;payment_remider item_pass;0;990136;660136
880136;payment_remider item_pass;payment item;0;990136;660136
880136;payment item;create_package item;0;990136;660136
880136;create_package item;send_package item;0;990136;660136
880136;send_package item;failed_delivery item_pass;0;990136;660136
880136;failed_delivery item_pass;package_delivered item;0;990136;660136
880137;place_order item;item_out_of_stock item_pass;0;990137;660137
880137;item_out_of_stock item_pass;reorder_item item_pass;0;990137;660137
880137;reorder_item item_pass;pick_item item;0;990137;660137
880137;pick_item item;confirm_order item;0;990137;660137
880137;confirm_order item;payment_remider item_pass;0;990137;660137
880137;payment_remider item_pass;payment item;0;990137;660137
880137;payment item;create_package item;0;990137;660137
880137;create_package item;send_package item;0;990137;660137
880137;send_package item;failed_delivery item_pass;0;990137;660137
880137;failed_delivery item_pass;package_delivered item;0;990137;660137
880138;place_order item;item_out_of_stock item_pass;0;990138;660138
880138;item_out_of_stock item_pass;reorder_item item_pass;0;990138;660138
880138;reorder_item item_pass;pick_item item;0;990138;660138
880138;pick_item item;confirm_order item;0;990138;660138
880138;confirm_order item;payment_remider item_pass;0;990138;660138
880138;payment_remider item_pass;payment item;0;990138;660138
880138;payment item;create_package item;0;990138;660138
880138;create_package item;send_package item;0;990138;660138
880138;send_package item;failed_delivery item_pass;0;990138;660138
880138;failed_delivery item_pass;package_delivered item;0;990138;660138
880139;place_order item;item_out_of_stock item_pass;0;990139;660139
880139;item_out_of_stock item_pass;reorder_item item_pass;0;990139;660139
880139;reorder_item item_pass;pick_item item;0;990139;660139
880139;pick_item item;confirm_order item;0;990139;660139
880139;confirm_order item;payment_remider item_pass;0;990139;660139
880139;payment_remider item_pass;payment item;0;990139;660139
880139;payment item;create_package item;0;990139;660139
880139;create_package item;send_package item;0;990139;660139
880139;send_package item;failed_delivery item_pass;0;990139;660139
880139;failed_delivery item_pass;package_delivered item;0;990139;660139
880140;place_order item;item_out_of_stock item_pass;0;990140;660140
880140;item_out_of_stock item_pass;reorder_item item_pass;0;990140;660140
880140;reorder_item item_pass;pick_item item;0;990140;660140
880140;pick_item item;confirm_order item;0;990140;660140
880140;confirm_order item;payment_remider item_pass;0;990140;660140
880140;payment_remider item_pass;payment item;0;990140;660140
880140;payment item;create_package item;0;990140;660140
880140;create_package item;send_package item;0;990140;660140
880140;send_package item;failed_delivery item_pass;0;990140;660140
880140;failed_delivery item_pass;package_delivered item;0;990140;660140
880141;place_order item;item_out_of_stock item_pass;0;990141;660141
880141;item_out_of_stock item_pass;reorder_item item_pass;0;990141;660141
880141;reorder_item item_pass;pick_item item;0;990141;660141
880141;pick_item item;confirm_order item;0;990141;660141
880141;confirm_order item;payment_remider item_pass;0;990141;660141
880141;payment_remider item_pass;payment item;0;990141;660141
880141;payment item;create_package item;0;990141;660141
880141;create_package item;send_package item;0;990141;660141
880141;send_package item;failed_delivery item_pass;0;990141;660141
880141;failed_delivery item_pass;package_delivered item;0;990141;660141
880142;place_order item;item_out_of_stock item_pass;0;990142;660142
880142;item_out_of_stock item_pass;reorder_item item_pass;0;990142;660142
880142;reorder_item item_pass;pick_item item;0;990142;660142
880142;pick_item item;confirm_order item;0;990142;660142
880142;confirm_order item;payment_remider item_pass;0;990142;660142
880142;payment_remider item_pass;payment item;0;990142;660142
880142;payment item;create_package item;0;990142;660142
880142;create_package item;send_package item;0;990142;660142
880142;send_package item;failed_delivery item_pass;0;990142;660142
880142;failed_delivery item_pass;package_delivered item;0;990142;660142
880143;place_order item;item_out_of_stock item_pass;0;990143;660143
880143;item_out_of_stock item_pass;reorder_item item_pass;0;990143;660143
880143;reorder_item item_pass;pick_item item;0;990143;660143
880143;pick_item item;confirm_order item;0;990143;660143
880143;confirm_order item;payment_remider item_pass;0;990143;660143
880143;payment_remider item_pass;payment item;0;990143;660143
880143;payment item;create_package item;0;990143;660143
880143;create_package item;send_package item;0;990143;660143
880143;send_package item;failed_delivery item_pass;0;990143;660143
880143;failed_delivery item_pass;package_delivered item;0;990143;660143
880144;place_order item;item_out_of_stock item_pass;0;990144;660144
880144;item_out_of_stock item_pass;reorder_item item_pass;0;990144;660144
880144;reorder_item item_pass;pick_item item;0;990144;660144
880144;pick_item item;confirm_order item;0;990144;660144
880144;confirm_order item;payment_remider item_pass;0;990144;660144
880144;payment_remider item_pass;payment item;0;990144;660144
880144;payment item;create_package item;0;990144;660144
880144;create_package item;send_package item;0;990144;660144
880144;send_package item;failed_delivery item_pass;0;990144;660144
880144;failed_delivery item_pass;package_delivered item;0;990144;660144
880145;place_order item;item_out_of_stock item_pass;0;990145;660145
880145;item_out_of_stock item_pass;reorder_item item_pass;0;990145;660145
880145;reorder_item item_pass;pick_item item;0;990145;660145
880145;pick_item item;confirm_order item;0;990145;660145
880145;confirm_order item;payment_remider item_pass;0;990145;660145
880145;payment_remider item_pass;payment item;0;990145;660145
880145;payment item;create_package item;0;990145;660145
880145;create_package item;send_package item;0;990145;660145
880145;send_package item;failed_delivery item_pass;0;990145;660145
880145;failed_delivery item_pass;package_delivered item;0;990145;660145
880146;place_order item;item_out_of_stock item_pass;0;990146;660146
880146;item_out_of_stock item_pass;reorder_item item_pass;0;990146;660146
880146;reorder_item item_pass;pick_item item;0;990146;660146
880146;pick_item item;confirm_order item;0;990146;660146
880146;confirm_order item;payment_remider item_pass;0;990146;660146
880146;payment_remider item_pass;payment item;0;990146;660146
880146;payment item;create_package item;0;990146;660146
880146;create_package item;send_package item;0;990146;660146
880146;send_package item;failed_delivery item_pass;0;990146;660146
880146;failed_delivery item_pass;package_delivered item;0;990146;660146
880147;place_order item;item_out_of_stock item_pass;0;990147;660147
880147;item_out_of_stock item_pass;reorder_item item_pass;0;990147;660147
880147;reorder_item item_pass;pick_item item;0;990147;660147
880147;pick_item item;confirm_order item;0;990147;660147
880147;confirm_order item;payment_remider item_pass;0;990147;660147
880147;payment_remider item_pass;payment item;0;990147;660147
880147;payment item;create_package item;0;990147;660147
880147;create_package item;send_package item;0;990147;660147
880147;send_package item;failed_delivery item_pass;0;990147;660147
880147;failed_delivery item_pass;package_delivered item;0;990147;660147
880148;place_order item;item_out_of_stock item_pass;0;990148;660001
880148;item_out_of_stock item_pass;reorder_item item_pass;0;990148;660001
880148;reorder_item item_pass;pick_item item;0;990148;660001
880148;pick_item item;confirm_order item;0;990148;660001
880148;confirm_order item;payment_remider item_pass;0;990148;660001
880148;payment_remider item_pass;payment item;0;990148;660001
880148;payment item;create_package item;0;990148;660001
880148;create_package item;send_package item;0;990148;660001
880148;send_package item;failed_delivery item_pass;0;990148;660001
880148;failed_delivery item_pass;package_delivered item;0;990148;660001
880149;place_order item;item_out_of_stock item_pass;0;990149;660002
880149;item_out_of_stock item_pass;reorder_item item_pass;0;990149;660002
880149;reorder_item item_pass;pick_item item;0;990149;660002
880149;pick_item item;confirm_order item;0;990149;660002
880149;confirm_order item;payment_remider item_pass;0;990149;660002
880149;payment_remider item_pass;payment item;0;990149;660002
880149;payment item;create_package item;0;990149;660002
880149;create_package item;send_package item;0;990149;660002
880149;send_package item;failed_delivery item_pass;0;990149;660002
880149;failed_delivery item_pass;package_delivered item;0;990149;660002
880150;place_order item;item_out_of_stock item_pass;0;990150;660003
880150;item_out_of_stock item_pass;reorder_item item_pass;0;990150;660003
880150;reorder_item item_pass;pick_item item;0;990150;660003
880150;pick_item item;confirm_order item;0;990150;660003
880150;confirm_order item;payment_remider item_pass;0;990150;660003
880150;payment_remider item_pass;payment item;0;990150;660003
880150;payment item;create_package item;0;990150;660003
880150;create_package item;send_package item;0;990150;660003
880150;send_package item;failed_delivery item_pass;0;990150;660003
880150;failed_delivery item_pass;package_delivered item;0;990150;660003
880151;place_order item;item_out_of_stock item_pass;0;990151;660004
880151;item_out_of_stock item_pass;reorder_item item_pass;0;990151;660004
880151;reorder_item item_pass;pick_item item;0;990151;660004
880151;pick_item item;confirm_order item;0;990151;660004
880151;confirm_order item;payment_remider item_pass;0;990151;660004
880151;payment_remider item_pass;payment item;0;990151;660004
880151;payment item;create_package item;0;990151;660004
880151;create_package item;send_package item;0;990151;660004
880151;send_package item;failed_delivery item_pass;0;990151;660004
880151;failed_delivery item_pass;package_delivered item;0;990151;660004
880152;place_order item;item_out_of_stock item_pass;0;990152;660005
880152;item_out_of_stock item_pass;reorder_item item_pass;0;990152;660005
880152;reorder_item item_pass;pick_item item;0;990152;660005
880152;pick_item item;confirm_order item;0;990152;660005
880152;confirm_order item;payment_remider item_pass;0;990152;660005
880152;payment_remider item_pass;payment item;0;990152;660005
880152;payment item;create_package item;0;990152;660005
880152;create_package item;send_package item;0;990152;660005
880152;send_package item;failed_delivery item_pass;0;990152;660005
880152;failed_delivery item_pass;package_delivered item;0;990152;660005
880153;place_order item;item_out_of_stock item_pass;0;990153;660006
880153;item_out_of_stock item_pass;reorder_item item_pass;0;990153;660006
880153;reorder_item item_pass;pick_item item;0;990153;660006
880153;pick_item item;confirm_order item;0;990153;660006
880153;confirm_order item;payment_remider item_pass;0;990153;660006
880153;payment_remider item_pass;payment item;0;990153;660006
880153;payment item;create_package item;0;990153;660006
880153;create_package item;send_package item;0;990153;660006
880153;send_package item;failed_delivery item_pass;0;990153;660006
880153;failed_delivery item_pass;package_delivered item;0;990153;660006
880154;place_order item;item_out_of_stock item_pass;0;990154;660007
880154;item_out_of_stock item_pass;reorder_item item_pass;0;990154;660007
880154;reorder_item item_pass;pick_item item;0;990154;660007
880154;pick_item item;confirm_order item;0;990154;660007
880154;confirm_order item;payment_remider item_pass;0;990154;660007
880154;payment_remider item_pass;payment item;0;990154;660007
880154;payment item;create_package item;0;990154;660007
880154;create_package item;send_package item;0;990154;660007
880154;send_package item;failed_delivery item_pass;0;990154;660007
880154;failed_delivery item_pass;package_delivered item;0;990154;660007
880155;place_order item;item_out_of_stock item_pass;0;990155;660008
880155;item_out_of_stock item_pass;reorder_item item_pass;0;990155;660008
880155;reorder_item item_pass;pick_item item;0;990155;660008
880155;pick_item item;confirm_order item;0;990155;660008
880155;confirm_order item;payment_remider item_pass;0;990155;660008
880155;payment_remider item_pass;payment item;0;990155;660008
880155;payment item;create_package item;0;990155;660008
880155;create_package item;send_package item;0;990155;660008
880155;send_package item;failed_delivery item_pass;0;990155;660008
880155;failed_delivery item_pass;package_delivered item;0;990155;660008
880156;place_order item;item_out_of_stock item_pass;0;990156;660009
880156;item_out_of_stock item_pass;reorder_item item_pass;0;990156;660009
880156;reorder_item item_pass;pick_item item;0;990156;660009
880156;pick_item item;confirm_order item;0;990156;660009
880156;confirm_order item;payment_remider item_pass;0;990156;660009
880156;payment_remider item_pass;payment item;0;990156;660009
880156;payment item;create_package item;0;990156;660009
880156;create_package item;send_package item;0;990156;660009
880156;send_package item;failed_delivery item_pass;0;990156;660009
880156;failed_delivery item_pass;package_delivered item;0;990156;660009
880157;place_order item;item_out_of_stock item_pass;0;990157;660010
880157;item_out_of_stock item_pass;reorder_item item_pass;0;990157;660010
880157;reorder_item item_pass;pick_item item;0;990157;660010
880157;pick_item item;confirm_order item;0;990157;660010
880157;confirm_order item;payment_remider item_pass;0;990157;660010
880157;payment_remider item_pass;payment item;0;990157;660010
880157;payment item;create_package item;0;990157;660010
880157;create_package item;send_package item;0;990157;660010
880157;send_package item;failed_delivery item_pass;0;990157;660010
880157;failed_delivery item_pass;package_delivered item;0;990157;660010
880158;place_order item;item_out_of_stock item_pass;0;990158;660011
880158;item_out_of_stock item_pass;reorder_item item_pass;0;990158;660011
880158;reorder_item item_pass;pick_item item;0;990158;660011
880158;pick_item item;confirm_order item;0;990158;660011
880158;confirm_order item;payment_remider item_pass;0;990158;660011
880158;payment_remider item_pass;payment item;0;990158;660011
880158;payment item;create_package item;0;990158;660011
880158;create_package item;send_package item;0;990158;660011
880158;send_package item;failed_delivery item_pass;0;990158;660011
880158;failed_delivery item_pass;package_delivered item;0;990158;660011
880159;place_order item;item_out_of_stock item_pass;0;990159;660012
880159;item_out_of_stock item_pass;reorder_item item_pass;0;990159;660012
880159;reorder_item item_pass;pick_item item;0;990159;660012
880159;pick_item item;confirm_order item;0;990159;660012
880159;confirm_order item;payment_remider item_pass;0;990159;660012
880159;payment_remider item_pass;payment item;0;990159;660012
880159;payment item;create_package item;0;990159;660012
880159;create_package item;send_package item;0;990159;660012
880159;send_package item;failed_delivery item_pass;0;990159;660012
880159;failed_delivery item_pass;package_delivered item;0;990159;660012
880160;place_order item;item_out_of_stock item_pass;0;990160;660013
880160;item_out_of_stock item_pass;reorder_item item_pass;0;990160;660013
880160;reorder_item item_pass;pick_item item;0;990160;660013
880160;pick_item item;confirm_order item;0;990160;660013
880160;confirm_order item;payment_remider item_pass;0;990160;660013
880160;payment_remider item_pass;payment item;0;990160;660013
880160;payment item;create_package item;0;990160;660013
880160;create_package item;send_package item;0;990160;660013
880160;send_package item;failed_delivery item_pass;0;990160;660013
880160;failed_delivery item_pass;package_delivered item;0;990160;660013
880161;place_order item;item_out_of_stock item_pass;0;990161;660014
880161;item_out_of_stock item_pass;reorder_item item_pass;0;990161;660014
880161;reorder_item item_pass;pick_item item;0;990161;660014
880161;pick_item item;confirm_order item;0;990161;660014
880161;confirm_order item;payment_remider item_pass;0;990161;660014
880161;payment_remider item_pass;payment item;0;990161;660014
880161;payment item;create_package item;0;990161;660014
880161;create_package item;send_package item;0;990161;660014
880161;send_package item;failed_delivery item_pass;0;990161;660014
880161;failed_delivery item_pass;package_delivered item;0;990161;660014
880162;place_order item;item_out_of_stock item_pass;0;990162;660015
880162;item_out_of_stock item_pass;reorder_item item_pass;0;990162;660015
880162;reorder_item item_pass;pick_item item;0;990162;660015
880162;pick_item item;confirm_order item;0;990162;660015
880162;confirm_order item;payment_remider item_pass;0;990162;660015
880162;payment_remider item_pass;payment item;0;990162;660015
880162;payment item;create_package item;0;990162;660015
880162;create_package item;send_package item;0;990162;660015
880162;send_package item;failed_delivery item_pass;0;990162;660015
880162;failed_delivery item_pass;package_delivered item;0;990162;660015
880163;place_order item;item_out_of_stock item_pass;0;990163;660016
880163;item_out_of_stock item_pass;reorder_item item_pass;0;990163;660016
880163;reorder_item item_pass;pick_item item;0;990163;660016
880163;pick_item item;confirm_order item;0;990163;660016
880163;confirm_order item;payment_remider item_pass;0;990163;660016
880163;payment_remider item_pass;payment item;0;990163;660016
880163;payment item;create_package item;0;990163;660016
880163;create_package item;send_package item;0;990163;660016
880163;send_package item;failed_delivery item_pass;0;990163;660016
880163;failed_delivery item_pass;package_delivered item;0;990163;660016
880164;place_order item;item_out_of_stock item_pass;0;990164;660017
880164;item_out_of_stock item_pass;reorder_item item_pass;0;990164;660017
880164;reorder_item item_pass;pick_item item;0;990164;660017
880164;pick_item item;confirm_order item;0;990164;660017
880164;confirm_order item;payment_remider item_pass;0;990164;660017
880164;payment_remider item_pass;payment item;0;990164;660017
880164;payment item;create_package item;0;990164;660017
880164;create_package item;send_package item;0;990164;660017
880164;send_package item;failed_delivery item_pass;0;990164;660017
880164;failed_delivery item_pass;package_delivered item;0;990164;660017
880165;place_order item;item_out_of_stock item_pass;0;990165;660018
880165;item_out_of_stock item_pass;reorder_item item_pass;0;990165;660018
880165;reorder_item item_pass;pick_item item;0;990165;660018
880165;pick_item item;confirm_order item;0;990165;660018
880165;confirm_order item;payment_remider item_pass;0;990165;660018
880165;payment_remider item_pass;payment item;0;990165;660018
880165;payment item;create_package item;0;990165;660018
880165;create_package item;send_package item;0;990165;660018
880165;send_package item;failed_delivery item_pass;0;990165;660018
880165;failed_delivery item_pass;package_delivered item;0;990165;660018
880166;place_order item;item_out_of_stock item_pass;0;990166;660019
880166;item_out_of_stock item_pass;reorder_item item_pass;0;990166;660019
880166;reorder_item item_pass;pick_item item;0;990166;660019
880166;pick_item item;confirm_order item;0;990166;660019
880166;confirm_order item;payment_remider item_pass;0;990166;660019
880166;payment_remider item_pass;payment item;0;990166;660019
880166;payment item;create_package item;0;990166;660019
880166;create_package item;send_package item;0;990166;660019
880166;send_package item;failed_delivery item_pass;0;990166;660019
880166;failed_delivery item_pass;package_delivered item;0;990166;660019
880167;place_order item;item_out_of_stock item_pass;0;990167;660020
880167;item_out_of_stock item_pass;reorder_item item_pass;0;990167;660020
880167;reorder_item item_pass;pick_item item;0;990167;660020
880167;pick_item item;confirm_order item;0;990167;660020
880167;confirm_order item;payment_remider item_pass;0;990167;660020
880167;payment_remider item_pass;payment item;0;990167;660020
880167;payment item;create_package item;0;990167;660020
880167;create_package item;send_package item;0;990167;660020
880167;send_package item;failed_delivery item_pass;0;990167;660020
880167;failed_delivery item_pass;package_delivered item;0;990167;660020
880168;place_order item;item_out_of_stock item_pass;0;990168;660021
880168;item_out_of_stock item_pass;reorder_item item_pass;0;990168;660021
880168;reorder_item item_pass;pick_item item;0;990168;660021
880168;pick_item item;confirm_order item;0;990168;660021
880168;confirm_order item;payment_remider item_pass;0;990168;660021
880168;payment_remider item_pass;payment item;0;990168;660021
880168;payment item;create_package item;0;990168;660021
880168;create_package item;send_package item;0;990168;660021
880168;send_package item;failed_delivery item_pass;0;990168;660021
880168;failed_delivery item_pass;package_delivered item;0;990168;660021
880169;place_order item;item_out_of_stock item_pass;0;990169;660022
880169;item_out_of_stock item_pass;reorder_item item_pass;0;990169;660022
880169;reorder_item item_pass;pick_item item;0;990169;660022
880169;pick_item item;confirm_order item;0;990169;660022
880169;confirm_order item;payment_remider item_pass;0;990169;660022
880169;payment_remider item_pass;payment item;0;990169;660022
880169;payment item;create_package item;0;990169;660022
880169;create_package item;send_package item;0;990169;660022
880169;send_package item;failed_delivery item_pass;0;990169;660022
880169;failed_delivery item_pass;package_delivered item;0;990169;660022
880170;place_order item;item_out_of_stock item_pass;0;990170;660023
880170;item_out_of_stock item_pass;reorder_item item_pass;0;990170;660023
880170;reorder_item item_pass;pick_item item;0;990170;660023
880170;pick_item item;confirm_order item;0;990170;660023
880170;confirm_order item;payment_remider item_pass;0;990170;660023
880170;payment_remider item_pass;payment item;0;990170;660023
880170;payment item;create_package item;0;990170;660023
880170;create_package item;send_package item;0;990170;660023
880170;send_package item;failed_delivery item_pass;0;990170;660023
880170;failed_delivery item_pass;package_delivered item;0;990170;660023
880171;place_order item;item_out_of_stock item_pass;0;990171;660024
880171;item_out_of_stock item_pass;reorder_item item_pass;0;990171;660024
880171;reorder_item item_pass;pick_item item;0;990171;660024
880171;pick_item item;confirm_order item;0;990171;660024
880171;confirm_order item;payment_remider item_pass;0;990171;660024
880171;payment_remider item_pass;payment item;0;990171;660024
880171;payment item;create_package item;0;990171;660024
880171;create_package item;send_package item;0;990171;660024
880171;send_package item;failed_delivery item_pass;0;990171;660024
880171;failed_delivery item_pass;package_delivered item;0;990171;660024
880172;place_order item;item_out_of_stock item_pass;0;990172;660025
880172;item_out_of_stock item_pass;reorder_item item_pass;0;990172;660025
880172;reorder_item item_pass;pick_item item;0;990172;660025
880172;pick_item item;confirm_order item;0;990172;660025
880172;confirm_order item;payment_remider item_pass;0;990172;660025
880172;payment_remider item_pass;payment item;0;990172;660025
880172;payment item;create_package item;0;990172;660025
880172;create_package item;send_package item;0;990172;660025
880172;send_package item;failed_delivery item_pass;0;990172;660025
880172;failed_delivery item_pass;package_delivered item;0;990172;660025
880173;place_order item;item_out_of_stock item_pass;0;990173;660026
880173;item_out_of_stock item_pass;reorder_item item_pass;0;990173;660026
880173;reorder_item item_pass;pick_item item;0;990173;660026
880173;pick_item item;confirm_order item;0;990173;660026
880173;confirm_order item;payment_remider item_pass;0;990173;660026
880173;payment_remider item_pass;payment item;0;990173;660026
880173;payment item;create_package item;0;990173;660026
880173;create_package item;send_package item;0;990173;660026
880173;send_package item;failed_delivery item_pass;0;990173;660026
880173;failed_delivery item_pass;package_delivered item;0;990173;660026
880174;place_order item;item_out_of_stock item_pass;0;990174;660027
880174;item_out_of_stock item_pass;reorder_item item_pass;0;990174;660027
880174;reorder_item item_pass;pick_item item;0;990174;660027
880174;pick_item item;confirm_order item;0;990174;660027
880174;confirm_order item;payment_remider item_pass;0;990174;660027
880174;payment_remider item_pass;payment item;0;990174;660027
880174;payment item;create_package item;0;990174;660027
880174;create_package item;send_package item;0;990174;660027
880174;send_package item;failed_delivery item_pass;0;990174;660027
880174;failed_delivery item_pass;package_delivered item;0;990174;660027
880175;place_order item;item_out_of_stock item_pass;0;990175;660028
880175;item_out_of_stock item_pass;reorder_item item_pass;0;990175;660028
880175;reorder_item item_pass;pick_item item;0;990175;660028
880175;pick_item item;confirm_order item;0;990175;660028
880175;confirm_order item;payment_remider item_pass;0;990175;660028
880175;payment_remider item_pass;payment item;0;990175;660028
880175;payment item;create_package item;0;990175;660028
880175;create_package item;send_package item;0;990175;660028
880175;send_package item;failed_delivery item_pass;0;990175;660028
880175;failed_delivery item_pass;package_delivered item;0;990175;660028
880176;place_order item;item_out_of_stock item_pass;0;990176;660029
880176;item_out_of_stock item_pass;reorder_item item_pass;0;990176;660029
880176;reorder_item item_pass;pick_item item;0;990176;660029
880176;pick_item item;confirm_order item;0;990176;660029
880176;confirm_order item;payment_remider item_pass;0;990176;660029
880176;payment_remider item_pass;payment item;0;990176;660029
880176;payment item;create_package item;0;990176;660029
880176;create_package item;send_package item;0;990176;660029
880176;send_package item;failed_delivery item_pass;0;990176;660029
880176;failed_delivery item_pass;package_delivered item;0;990176;660029
880177;place_order item;item_out_of_stock item_pass;0;990177;660030
880177;item_out_of_stock item_pass;reorder_item item_pass;0;990177;660030
880177;reorder_item item_pass;pick_item item;0;990177;660030
880177;pick_item item;confirm_order item;0;990177;660030
880177;confirm_order item;payment_remider item_pass;0;990177;660030
880177;payment_remider item_pass;payment item;0;990177;660030
880177;payment item;create_package item;0;990177;660030
880177;create_package item;send_package item;0;990177;660030
880177;send_package item;failed_delivery item_pass;0;990177;660030
880177;failed_delivery item_pass;package_delivered item;0;990177;660030
880178;place_order item;item_out_of_stock item_pass;0;990178;660031
880178;item_out_of_stock item_pass;reorder_item item_pass;0;990178;660031
880178;reorder_item item_pass;pick_item item;0;990178;660031
880178;pick_item item;confirm_order item;0;990178;660031
880178;confirm_order item;payment_remider item_pass;0;990178;660031
880178;payment_remider item_pass;payment item;0;990178;660031
880178;payment item;create_package item;0;990178;660031
880178;create_package item;send_package item;0;990178;660031
880178;send_package item;failed_delivery item_pass;0;990178;660031
880178;failed_delivery item_pass;package_delivered item;0;990178;660031
880179;place_order item;item_out_of_stock item_pass;0;990179;660032
880179;item_out_of_stock item_pass;reorder_item item_pass;0;990179;660032
880179;reorder_item item_pass;pick_item item;0;990179;660032
880179;pick_item item;confirm_order item;0;990179;660032
880179;confirm_order item;payment_remider item_pass;0;990179;660032
880179;payment_remider item_pass;payment item;0;990179;660032
880179;payment item;create_package item;0;990179;660032
880179;create_package item;send_package item;0;990179;660032
880179;send_package item;failed_delivery item_pass;0;990179;660032
880179;failed_delivery item_pass;package_delivered item;0;990179;660032
880180;place_order item;item_out_of_stock item_pass;0;990180;660033
880180;item_out_of_stock item_pass;reorder_item item_pass;0;990180;660033
880180;reorder_item item_pass;pick_item item;0;990180;660033
880180;pick_item item;confirm_order item;0;990180;660033
880180;confirm_order item;payment_remider item_pass;0;990180;660033
880180;payment_remider item_pass;payment item;0;990180;660033
880180;payment item;create_package item;0;990180;660033
880180;create_package item;send_package item;0;990180;660033
880180;send_package item;failed_delivery item_pass;0;990180;660033
880180;failed_delivery item_pass;package_delivered item;0;990180;660033
880181;place_order item;item_out_of_stock item_pass;0;990181;660034
880181;item_out_of_stock item_pass;reorder_item item_pass;0;990181;660034
880181;reorder_item item_pass;pick_item item;0;990181;660034
880181;pick_item item;confirm_order item;0;990181;660034
880181;confirm_order item;payment_remider item_pass;0;990181;660034
880181;payment_remider item_pass;payment item;0;990181;660034
880181;payment item;create_package item;0;990181;660034
880181;create_package item;send_package item;0;990181;660034
880181;send_package item;failed_delivery item_pass;0;990181;660034
880181;failed_delivery item_pass;package_delivered item;0;990181;660034
880182;place_order item;item_out_of_stock item_pass;0;990182;660035
880182;item_out_of_stock item_pass;reorder_item item_pass;0;990182;660035
880182;reorder_item item_pass;pick_item item;0;990182;660035
880182;pick_item item;confirm_order item;0;990182;660035
880182;confirm_order item;payment_remider item_pass;0;990182;660035
880182;payment_remider item_pass;payment item;0;990182;660035
880182;payment item;create_package item;0;990182;660035
880182;create_package item;send_package item;0;990182;660035
880182;send_package item;failed_delivery item_pass;0;990182;660035
880182;failed_delivery item_pass;package_delivered item;0;990182;660035
880183;place_order item;item_out_of_stock item_pass;0;990183;660036
880183;item_out_of_stock item_pass;reorder_item item_pass;0;990183;660036
880183;reorder_item item_pass;pick_item item;0;990183;660036
880183;pick_item item;confirm_order item;0;990183;660036
880183;confirm_order item;payment_remider item_pass;0;990183;660036
880183;payment_remider item_pass;payment item;0;990183;660036
880183;payment item;create_package item;0;990183;660036
880183;create_package item;send_package item;0;990183;660036
880183;send_package item;failed_delivery item_pass;0;990183;660036
880183;failed_delivery item_pass;package_delivered item;0;990183;660036
880184;place_order item;item_out_of_stock item_pass;0;990184;660037
880184;item_out_of_stock item_pass;reorder_item item_pass;0;990184;660037
880184;reorder_item item_pass;pick_item item;0;990184;660037
880184;pick_item item;confirm_order item;0;990184;660037
880184;confirm_order item;payment_remider item_pass;0;990184;660037
880184;payment_remider item_pass;payment item;0;990184;660037
880184;payment item;create_package item;0;990184;660037
880184;create_package item;send_package item;0;990184;660037
880184;send_package item;failed_delivery item_pass;0;990184;660037
880184;failed_delivery item_pass;package_delivered item;0;990184;660037
880185;place_order item;item_out_of_stock item_pass;0;990185;660038
880185;item_out_of_stock item_pass;reorder_item item_pass;0;990185;660038
880185;reorder_item item_pass;pick_item item;0;990185;660038
880185;pick_item item;confirm_order item;0;990185;660038
880185;confirm_order item;payment_remider item_pass;0;990185;660038
880185;payment_remider item_pass;payment item;0;990185;660038
880185;payment item;create_package item;0;990185;660038
880185;create_package item;send_package item;0;990185;660038
880185;send_package item;failed_delivery item_pass;0;990185;660038
880185;failed_delivery item_pass;package_delivered item;0;990185;660038
880186;place_order item;item_out_of_stock item_pass;0;990186;660039
880186;item_out_of_stock item_pass;reorder_item item_pass;0;990186;660039
880186;reorder_item item_pass;pick_item item;0;990186;660039
880186;pick_item item;confirm_order item;0;990186;660039
880186;confirm_order item;payment_remider item_pass;0;990186;660039
880186;payment_remider item_pass;payment item;0;990186;660039
880186;payment item;create_package item;0;990186;660039
880186;create_package item;send_package item;0;990186;660039
880186;send_package item;failed_delivery item_pass;0;990186;660039
880186;failed_delivery item_pass;package_delivered item;0;990186;660039
880187;place_order item;item_out_of_stock item_pass;0;990187;660040
880187;item_out_of_stock item_pass;reorder_item item_pass;0;990187;660040
880187;reorder_item item_pass;pick_item item;0;990187;660040
880187;pick_item item;confirm_order item;0;990187;660040
880187;confirm_order item;payment_remider item_pass;0;990187;660040
880187;payment_remider item_pass;payment item;0;990187;660040
880187;payment item;create_package item;0;990187;660040
880187;create_package item;send_package item;0;990187;660040
